PC1,PC2,PC3,PC4,PC5,PC6
0.726333923530554,1.3792855192912004,-0.7815659067115046,2.811978149253519,-0.04010449790333529,0.5178026865909533
0.6401359774278231,1.162639988756429,-0.7031368335785505,2.5536945474732584,-0.304357296972457,0.1361664034211286
0.5189530836095928,1.1089474899535683,-0.7123011391796461,2.506295926160632,-0.339227114101461,0.14625153318321457
0.5428793907531131,1.0940973400256984,-0.7911341188993397,2.363775083064814,0.060880714693815334,-0.6514520098035422
0.5307091121333078,1.5487036134691683,-0.9315299975081685,2.628702387539433,0.8571690977642241,0.659894613234973
0.27669614952554034,0.6879651254160338,-0.9117034046347536,2.97392705975511,-0.055425478733139986,0.7860318918106476
0.2534552761667867,0.850593185038877,-0.936766475681662,2.8280681161581045,0.37582804161082306,0.8002569888552326
0.2648082517483548,0.6343209420835985,-0.9927928771727211,2.521422464188526,-0.667615789690856,-0.3211215320648393
0.28210248899878126,0.7058688306020912,-0.9056187594746763,3.0076466374437176,-0.058356214045832265,0.8112504222338497
0.14345547140757298,0.05354353285252804,-0.7901743005977921,2.1547373093369098,-1.1622369900778418,-1.3224252898384894
0.1443184045821203,0.6463843023318131,-0.9396039606855056,2.9859497652245883,-0.10298559214504198,0.8207498304094494
0.356486963500778,0.582143696860887,-0.7075253839124289,2.0136667435361146,-1.1495449429760565,-1.4791976846929364
0.4509033157031898,1.2840720499113438,-0.78158233234876,2.7037173288918446,0.4164287549985967,0.6368793434015009
0.4408538671002584,1.5869965460119755,-0.8415786282726462,2.5280878762043986,0.8674754397535829,0.6096895142078679
0.3237222601308524,1.3772297101767854,-0.8007303258885468,2.6967736131462487,0.3711876560763795,0.6265094764459531
0.3477434258948952,1.5437617788591382,-0.8101479667158681,2.5213592726709426,0.7932659563314974,0.6452552986669297
0.449221341322684,1.2518591064886297,-0.7142100584754585,2.9451785962872177,-0.0812017763224248,0.6505377660962829
0.45637609099392246,1.1099702499520991,-0.6961171959270557,2.5381032838779416,-0.03362315735111419,-0.5810054091198343
0.4942163910949063,1.2442543801354968,-0.7260028944363935,2.9366920122128413,-0.06408642392374801,0.6500511108565603
0.4217454490223307,0.6854151220575387,-0.5347542886661883,2.488435919015142,-0.5206042489550959,-0.3760272111894473
0.4751294662561507,1.570082557000987,-0.8086865677252295,2.622071996211283,0.8361816226745871,0.6519311539513665
